sample_id,acid,conc_gL,day,inoc,T,feedstock,pH,rep,inoc_T,T_inoc,inoc_pH,T_pH,pH_inoc,feedstock_T
A_35_F_9_B_D4,C3,0.413403866,11.3,A,35,F,9,B,A_35 ,35_A,A_pH_9,35_pH_9,pH_9_A,F_35
A_35_F_7_B_D4,C3,0.571851451,11.3,A,35,F,7,B,A_35 ,35_A,A_pH_7,35_pH_7,pH_7_A,F_35
A_35_F_5_B_D4,C3,0.585134892,11.3,A,35,F,5,B,A_35 ,35_A,A_pH_5,35_pH_5,pH_5_A,F_35
A_45_F_5_B_D4,C3,0.886615883,11.3,A,45,F,5,B,A_45 ,45_A,A_pH_5,45_pH_5,pH_5_A,F_45
A_35_F_9_C_D4,C3,0.154430334,11.3,A,35,F,9,C,A_35 ,35_A,A_pH_9,35_pH_9,pH_9_A,F_35
A_35_F_7_C_D4,C3,0.303974663,11.3,A,35,F,7,C,A_35 ,35_A,A_pH_7,35_pH_7,pH_7_A,F_35
A_35_F_5_C_D4,C3,0.630171618,11.3,A,35,F,5,C,A_35 ,35_A,A_pH_5,35_pH_5,pH_5_A,F_35
A_35_F_5_C_D4_2,C3,0.730227093,11.3,A,35,F,5,C,A_35 ,35_A,A_pH_5,35_pH_5,pH_5_A,F_35
A_45_F_5_C_D4,C3,0.800309978,11.3,A,45,F,5,C,A_45 ,45_A,A_pH_5,45_pH_5,pH_5_A,F_45
A_45_F_7_C_D4,C3,0.89501928,11.3,A,45,F,7,C,A_45 ,45_A,A_pH_7,45_pH_7,pH_7_A,F_45
A_45_F_9_INOC_3_31,C3,0.094490684,54.1,A,45,F,9,INOC,A_45 ,45_A,A_pH_9,45_pH_9,pH_9_A,F_45
A_45_F_5_INOC_3_31,C3,0.352945609,54.1,A,45,F,5,INOC,A_45 ,45_A,A_pH_5,45_pH_5,pH_5_A,F_45
A_35_F_5_INOC_3_31,C3,0.531033648,54.1,A,35,F,5,INOC,A_35 ,35_A,A_pH_5,35_pH_5,pH_5_A,F_35
A_35_F_9_INOC_3_31,C3,0.601524113,54.1,A,35,F,9,INOC,A_35 ,35_A,A_pH_9,35_pH_9,pH_9_A,F_35
A_45_M_9_B_4_29,C2,3.428870441,23.29,A,45,M,9,B,A_45,45_A,A_pH_9,45_pH_9,pH_9_A,M_45
B_35_M_9_C_D5,C2,3.2,24.7,B,35,M,9,C,B_35,35_B,B_pH_9,35_pH_9,pH_9_B,M_35
A_45_M_9_C_D4,C2,3.104757041,11.29,A,45,M,9,C,A_45,45_A,A_pH_9,45_pH_9,pH_9_A,M_45
A_45_F_7_A_D1,C4,0.823916991,1.2,A,45,F,7,A,A_45 ,45_A,A_pH_7,45_pH_7,pH_7_A,F_45
A_35_F_5_A_D1,C4,0.988501458,1.2,A,35,F,5,A,A_35 ,35_A,A_pH_5,35_pH_5,pH_5_A,F_35
A_35_F_7_A_D1,C4,1.002121355,1.2,A,35,F,7,A,A_35 ,35_A,A_pH_7,35_pH_7,pH_7_A,F_35
A_35_F_5_B_D1,C4,0.364690328,1.2,A,35,F,5,B,A_35 ,35_A,A_pH_5,35_pH_5,pH_5_A,F_35
A_45_F_7_B_D1,C4,0.797199148,1.2,A,45,F,7,B,A_45 ,45_A,A_pH_7,45_pH_7,pH_7_A,F_45
A_45_F_7_B_D1_2,C4,0.944353245,1.2,A,45,F,7,B,A_45 ,45_A,A_pH_7,45_pH_7,pH_7_A,F_45
A_35_F_7_B_D1,C4,1.104137771,1.2,A,35,F,7,B,A_35 ,35_A,A_pH_7,35_pH_7,pH_7_A,F_35
A_45_F_5_C_D1,C4,0.202600016,1.2,A,45,F,5,C,A_45 ,45_A,A_pH_5,45_pH_5,pH_5_A,F_45
A_45_F_7_C_D1,C4,0.772043524,1.2,A,45,F,7,C,A_45 ,45_A,A_pH_7,45_pH_7,pH_7_A,F_45
A_45_F_7_C_D1_2,C4,0.866057815,1.2,A,45,F,7,C,A_45 ,45_A,A_pH_7,45_pH_7,pH_7_A,F_45
A_35_F_7_C_D1,C4,0.908167974,1.2,A,35,F,7,C,A_35 ,35_A,A_pH_7,35_pH_7,pH_7_A,F_35
A_35_F_5_C_D1,C4,1.178471564,1.2,A,35,F,5,C,A_35 ,35_A,A_pH_5,35_pH_5,pH_5_A,F_35
A_45_F_5_A_D2,C4,0.367819979,3.3,A,45,F,5,A,A_45 ,45_A,A_pH_5,45_pH_5,pH_5_A,F_45
A_45_F_7_A_D2,C4,0.739692826,3.3,A,45,F,7,A,A_45 ,45_A,A_pH_7,45_pH_7,pH_7_A,F_45
A_35_F_7_A_D2,C4,1.022405782,3.3,A,35,F,7,A,A_35 ,35_A,A_pH_7,35_pH_7,pH_7_A,F_35
A_35_F_5_A_D2,C4,1.034284468,3.3,A,35,F,5,A,A_35 ,35_A,A_pH_5,35_pH_5,pH_5_A,F_35
A_35_F_9_B_D2,C4,0.002390943,3.3,A,35,F,9,B,A_35 ,35_A,A_pH_9,35_pH_9,pH_9_A,F_35
A_45_F_5_B_D2,C4,0.25324557,3.3,A,45,F,5,B,A_45 ,45_A,A_pH_5,45_pH_5,pH_5_A,F_45
A_35_F_7_B_D2,C4,0.895718696,3.3,A,35,F,7,B,A_35 ,35_A,A_pH_7,35_pH_7,pH_7_A,F_35
A_45_F_7_B_D2,C4,0.9755371,3.3,A,45,F,7,B,A_45 ,45_A,A_pH_7,45_pH_7,pH_7_A,F_45
A_35_F_5_B_D2,C4,1.287191755,3.3,A,35,F,5,B,A_35 ,35_A,A_pH_5,35_pH_5,pH_5_A,F_35
A_45_F_5_C_D2,C4,0.202563511,3.3,A,45,F,5,C,A_45 ,45_A,A_pH_5,45_pH_5,pH_5_A,F_45
A_35_F_9_C_D2,C4,0.265054115,3.3,A,35,F,9,C,A_35 ,35_A,A_pH_9,35_pH_9,pH_9_A,F_35
A_45_F_7_C_D2,C4,0.759701897,3.3,A,45,F,7,C,A_45 ,45_A,A_pH_7,45_pH_7,pH_7_A,F_45
A_35_F_7_C_D2,C4,0.982977296,3.3,A,35,F,7,C,A_35 ,35_A,A_pH_7,35_pH_7,pH_7_A,F_35
A_35_F_5_C_D2,C4,1.098830489,3.3,A,35,F,5,C,A_35 ,35_A,A_pH_5,35_pH_5,pH_5_A,F_35
A_45_F_5_A_D3,C4,0.387347892,7.2,A,45,F,5,A,A_45 ,45_A,A_pH_5,45_pH_5,pH_5_A,F_45
A_35_F_7_A_D3,C4,0.664708253,7.2,A,35,F,7,A,A_35 ,35_A,A_pH_7,35_pH_7,pH_7_A,F_35
A_35_F_5_A_D3,C4,1.08745424,7.2,A,35,F,5,A,A_35 ,35_A,A_pH_5,35_pH_5,pH_5_A,F_35
A_45_F_5_B_D3,C4,0.465376966,7.2,A,45,F,5,B,A_45 ,45_A,A_pH_5,45_pH_5,pH_5_A,F_45
A_35_F_7_B_D3,C4,0.918177755,7.2,A,35,F,7,B,A_35 ,35_A,A_pH_7,35_pH_7,pH_7_A,F_35
A_35_F_5_B_D3,C4,1.366642103,7.2,A,35,F,5,B,A_35 ,35_A,A_pH_5,35_pH_5,pH_5_A,F_35
A_45_F_9_C_D3,C4,0.011082363,7.2,A,45,F,9,C,A_45 ,45_A,A_pH_9,45_pH_9,pH_9_A,F_45
A_45_F_5_C_D3,C4,0.14958407,7.2,A,45,F,5,C,A_45 ,45_A,A_pH_5,45_pH_5,pH_5_A,F_45
A_35_F_9_C_D3,C4,0.268355821,7.2,A,35,F,9,C,A_35 ,35_A,A_pH_9,35_pH_9,pH_9_A,F_35
A_35_F_7_C_D3,C4,0.540181557,7.2,A,35,F,7,C,A_35 ,35_A,A_pH_7,35_pH_7,pH_7_A,F_35
A_45_F_7_C_D3,C4,0.7648627,7.2,A,45,F,7,C,A_45 ,45_A,A_pH_7,45_pH_7,pH_7_A,F_45
A_35_F_5_C_D3,C4,1.063108574,7.2,A,35,F,5,C,A_35 ,35_A,A_pH_5,35_pH_5,pH_5_A,F_35
A_45_F_5_A_D4_2,C4,0.357451294,11.3,A,45,F,5,A,A_45 ,45_A,A_pH_5,45_pH_5,pH_5_A,F_45
A_45_F_5_A_D4,C4,0.398291235,11.3,A,45,F,5,A,A_45 ,45_A,A_pH_5,45_pH_5,pH_5_A,F_45
A_35_F_5_A_D4_2,C4,1.131017132,11.3,A,35,F,5,A,A_35 ,35_A,A_pH_5,35_pH_5,pH_5_A,F_35
A_35_F_5_A_D4,C4,1.193857547,11.3,A,35,F,5,A,A_35 ,35_A,A_pH_5,35_pH_5,pH_5_A,F_35
A_45_F_5_B_D4,C4,0.104049335,11.3,A,45,F,5,B,A_45 ,45_A,A_pH_5,45_pH_5,pH_5_A,F_45
A_35_F_7_B_D4,C4,0.990761017,11.3,A,35,F,7,B,A_35 ,35_A,A_pH_7,35_pH_7,pH_7_A,F_35
A_35_F_5_B_D4,C4,1.292876712,11.3,A,35,F,5,B,A_35 ,35_A,A_pH_5,35_pH_5,pH_5_A,F_35
A_35_F_9_C_D4,C4,0.31929577,11.3,A,35,F,9,C,A_35 ,35_A,A_pH_9,35_pH_9,pH_9_A,F_35
A_45_F_5_C_D4,C4,0.35553599,11.3,A,45,F,5,C,A_45 ,45_A,A_pH_5,45_pH_5,pH_5_A,F_45
A_35_F_5_C_D4,C4,1.242367092,11.3,A,35,F,5,C,A_35 ,35_A,A_pH_5,35_pH_5,pH_5_A,F_35
A_35_F_5_C_D4_2,C4,1.3492774,11.3,A,35,F,5,C,A_35 ,35_A,A_pH_5,35_pH_5,pH_5_A,F_35
A_35_F_9_INOC_3_31,C4,0.004149779,54.1,A,35,F,9,INOC,A_35 ,35_A,A_pH_9,35_pH_9,pH_9_A,F_35
A_45_F_9_INOC_3_31,C4,0.031347589,54.1,A,45,F,9,INOC,A_45 ,45_A,A_pH_9,45_pH_9,pH_9_A,F_45
A_45_F_5_INOC_3_31,C4,0.073466424,54.1,A,45,F,5,INOC,A_45 ,45_A,A_pH_5,45_pH_5,pH_5_A,F_45
A_35_F_5_INOC_3_31,C4,0.631454585,54.1,A,35,F,5,INOC,A_35 ,35_A,A_pH_5,35_pH_5,pH_5_A,F_35
A_45_F_5_A_D0,C5,0.043298172,0,A,45,F,5,A,A_45 ,45_A,A_pH_5,45_pH_5,pH_5_A,F_45
A_45_F_7_B_D0,C5,0.155960405,0,A,45,F,7,B,A_45 ,45_A,A_pH_7,45_pH_7,pH_7_A,F_45
A_45_F_5_A_D1,C5,0.046784847,1.2,A,45,F,5,A,A_45 ,45_A,A_pH_5,45_pH_5,pH_5_A,F_45
A_45_F_7_B_D1_2,C5,0.122142176,1.2,A,45,F,7,B,A_45 ,45_A,A_pH_7,45_pH_7,pH_7_A,F_45
A_45_F_5_B_D1,C5,0.127112401,1.2,A,45,F,5,B,A_45 ,45_A,A_pH_5,45_pH_5,pH_5_A,F_45
A_45_F_5_C_D1,C5,0.177985974,1.2,A,45,F,5,C,A_45 ,45_A,A_pH_5,45_pH_5,pH_5_A,F_45
A_45_F_7_D_D1,C5,0.028976454,1.2,A,45,F_control,7,D,A_45 ,45_A,A_pH_7,45_pH_7,pH_7_A,F_control_45
A_35_F_5_A_D2,C5,0.037204312,3.3,A,35,F,5,A,A_35 ,35_A,A_pH_5,35_pH_5,pH_5_A,F_35
A_45_F_7_A_D2,C5,0.153134682,3.3,A,45,F,7,A,A_45 ,45_A,A_pH_7,45_pH_7,pH_7_A,F_45
A_35_F_7_A_D2,C5,0.19154339,3.3,A,35,F,7,A,A_35 ,35_A,A_pH_7,35_pH_7,pH_7_A,F_35
A_45_F_5_A_D2,C5,0.503136431,3.3,A,45,F,5,A,A_45 ,45_A,A_pH_5,45_pH_5,pH_5_A,F_45
A_45_F_7_B_D2,C5,0.089237895,3.3,A,45,F,7,B,A_45 ,45_A,A_pH_7,45_pH_7,pH_7_A,F_45
A_35_F_7_B_D2,C5,0.156761713,3.3,A,35,F,7,B,A_35 ,35_A,A_pH_7,35_pH_7,pH_7_A,F_35
A_45_F_5_B_D2,C5,0.39781741,3.3,A,45,F,5,B,A_45 ,45_A,A_pH_5,45_pH_5,pH_5_A,F_45
A_35_F_7_C_D2,C5,0.08289946,3.3,A,35,F,7,C,A_35 ,35_A,A_pH_7,35_pH_7,pH_7_A,F_35
A_45_F_7_C_D2,C5,0.147368057,3.3,A,45,F,7,C,A_45 ,45_A,A_pH_7,45_pH_7,pH_7_A,F_45
A_45_F_5_C_D2,C5,0.371291208,3.3,A,45,F,5,C,A_45 ,45_A,A_pH_5,45_pH_5,pH_5_A,F_45
A_35_F_5_A_D3,C5,0.071604105,7.2,A,35,F,5,A,A_35 ,35_A,A_pH_5,35_pH_5,pH_5_A,F_35
A_35_F_7_A_D3,C5,0.153405464,7.2,A,35,F,7,A,A_35 ,35_A,A_pH_7,35_pH_7,pH_7_A,F_35
A_45_F_5_A_D3,C5,0.503468664,7.2,A,45,F,5,A,A_45 ,45_A,A_pH_5,45_pH_5,pH_5_A,F_45
A_35_F_7_B_D3,C5,0.092920728,7.2,A,35,F,7,B,A_35 ,35_A,A_pH_7,35_pH_7,pH_7_A,F_35
A_35_F_5_B_D3,C5,0.178096831,7.2,A,35,F,5,B,A_35 ,35_A,A_pH_5,35_pH_5,pH_5_A,F_35
A_45_F_5_B_D3,C5,0.453023219,7.2,A,45,F,5,B,A_45 ,45_A,A_pH_5,45_pH_5,pH_5_A,F_45
A_35_F_7_C_D3,C5,0.069824612,7.2,A,35,F,7,C,A_35 ,35_A,A_pH_7,35_pH_7,pH_7_A,F_35
A_35_F_9_C_D3,C5,0.145506848,7.2,A,35,F,9,C,A_35 ,35_A,A_pH_9,35_pH_9,pH_9_A,F_35
A_35_F_5_C_D3,C5,0.146367026,7.2,A,35,F,5,C,A_35 ,35_A,A_pH_5,35_pH_5,pH_5_A,F_35
A_45_F_7_C_D3,C5,0.158171044,7.2,A,45,F,7,C,A_45 ,45_A,A_pH_7,45_pH_7,pH_7_A,F_45
A_45_F_5_C_D3,C5,0.382511247,7.2,A,45,F,5,C,A_45 ,45_A,A_pH_5,45_pH_5,pH_5_A,F_45
A_45_F_5_D_D3,C5,0.032475052,7.2,A,45,F_control,5,D,A_45 ,45_A,A_pH_5,45_pH_5,pH_5_A,F_control_45
A_35_F_5_A_D4_2,C5,0.118998205,11.3,A,35,F,5,A,A_35 ,35_A,A_pH_5,35_pH_5,pH_5_A,F_35
A_35_F_5_A_D4,C5,0.121001524,11.3,A,35,F,5,A,A_35 ,35_A,A_pH_5,35_pH_5,pH_5_A,F_35
A_45_F_5_A_D4_2,C5,0.436244561,11.3,A,45,F,5,A,A_45 ,45_A,A_pH_5,45_pH_5,pH_5_A,F_45
A_45_F_5_A_D4,C5,0.525233214,11.3,A,45,F,5,A,A_45 ,45_A,A_pH_5,45_pH_5,pH_5_A,F_45
A_35_F_7_B_D4,C5,0.104911666,11.3,A,35,F,7,B,A_35 ,35_A,A_pH_7,35_pH_7,pH_7_A,F_35
A_35_F_5_B_D4,C5,0.234001265,11.3,A,35,F,5,B,A_35 ,35_A,A_pH_5,35_pH_5,pH_5_A,F_35
A_45_F_5_B_D4,C5,0.376743624,11.3,A,45,F,5,B,A_45 ,45_A,A_pH_5,45_pH_5,pH_5_A,F_45
A_35_F_9_C_D4,C5,0.052890675,11.3,A,35,F,9,C,A_35 ,35_A,A_pH_9,35_pH_9,pH_9_A,F_35
A_45_F_7_C_D4,C5,0.061851676,11.3,A,45,F,7,C,A_45 ,45_A,A_pH_7,45_pH_7,pH_7_A,F_45
A_35_F_5_C_D4,C5,0.192142716,11.3,A,35,F,5,C,A_35 ,35_A,A_pH_5,35_pH_5,pH_5_A,F_35
A_35_F_5_C_D4_2,C5,0.264573215,11.3,A,35,F,5,C,A_35 ,35_A,A_pH_5,35_pH_5,pH_5_A,F_35
A_45_F_5_C_D4,C5,0.463069972,11.3,A,45,F,5,C,A_45 ,45_A,A_pH_5,45_pH_5,pH_5_A,F_45
A_35_F_9_INOC_3_31,C5,0.05781855,54.1,A,35,F,9,INOC,A_35 ,35_A,A_pH_9,35_pH_9,pH_9_A,F_35
A_35_F_5_INOC_3_31,C5,0.38304661,54.1,A,35,F,5,INOC,A_35 ,35_A,A_pH_5,35_pH_5,pH_5_A,F_35
A_45_F_5_INOC_3_31,C5,0.38407735,54.1,A,45,F,5,INOC,A_45 ,45_A,A_pH_5,45_pH_5,pH_5_A,F_45
A_45_M_9_B_D4,C2,2.693488259,11.29,A,45,M,9,B,A_45,45_A,A_pH_9,45_pH_9,pH_9_A,M_45
A_35_M_9_B_4_29,C2,2.477381457,23.29,A,35,M,9,B,A_35,35_A,A_pH_9,35_pH_9,pH_9_A,M_35
A_45_F_5_A_D0,C6,0.003539779,0,A,45,F,5,A,A_45 ,45_A,A_pH_5,45_pH_5,pH_5_A,F_45
B_35_F_5_B_D6,C6,0.172840148,26.8,B,35,F,5,B,B_35 ,35_B,B_pH_5,35_pH_5,pH_5_B,F_35
A_45_F_7_B_D1_2,C6,0.120354591,1.2,A,45,F,7,B,A_45 ,45_A,A_pH_7,45_pH_7,pH_7_A,F_45
A_45_F_5_C_D1,C6,0.003305031,1.2,A,45,F,5,C,A_45 ,45_A,A_pH_5,45_pH_5,pH_5_A,F_45
A_45_F_7_D_D1,C6,0.014756997,1.2,A,45,F_control,7,D,A_45 ,45_A,A_pH_7,45_pH_7,pH_7_A,F_control_45
A_45_F_5_A_D2,C6,0.125294221,3.3,A,45,F,5,A,A_45 ,45_A,A_pH_5,45_pH_5,pH_5_A,F_45
A_35_F_5_A_D4,C6,0.170974663,11.3,A,35,F,5,A,A_35 ,35_A,A_pH_5,35_pH_5,pH_5_A,F_35
A_35_F_5_A_D4_2,C6,0.158882746,11.3,A,35,F,5,A,A_35 ,35_A,A_pH_5,35_pH_5,pH_5_A,F_35
A_45_F_5_C_D2,C6,0.14476304,3.3,A,45,F,5,C,A_45 ,45_A,A_pH_5,45_pH_5,pH_5_A,F_45
A_45_F_5_A_D3,C6,0.13504375,7.2,A,45,F,5,A,A_45 ,45_A,A_pH_5,45_pH_5,pH_5_A,F_45
A_35_F_5_C_D3,C6,0.150700434,7.2,A,35,F,5,C,A_35 ,35_A,A_pH_5,35_pH_5,pH_5_A,F_35
A_35_F_7_B_D3,C6,0.005420507,7.2,A,35,F,7,B,A_35 ,35_A,A_pH_7,35_pH_7,pH_7_A,F_35
A_45_F_5_B_D3,C6,0.025833829,7.2,A,45,F,5,B,A_45 ,45_A,A_pH_5,45_pH_5,pH_5_A,F_45
B_35_F_5_B_D4,C6,0.144307439,13.7,B,35,F,5,B,B_35 ,35_B,B_pH_5,35_pH_5,pH_5_B,F_35
A_35_F_7_C_D3,C6,0.007662675,7.2,A,35,F,7,C,A_35 ,35_A,A_pH_7,35_pH_7,pH_7_A,F_35
A_45_F_5_C_D3,C6,0.131848463,7.2,A,45,F,5,C,A_45 ,45_A,A_pH_5,45_pH_5,pH_5_A,F_45
B_35_F_5_C_D3_2,C6,0.381054422,10.7,B,35,F,5,C,B_35 ,35_B,B_pH_5,35_pH_5,pH_5_B,F_35
A_45_F_5_A_D4_2,C6,0.033105022,11.3,A,45,F,5,A,A_45 ,45_A,A_pH_5,45_pH_5,pH_5_A,F_45
A_45_F_5_A_D4,C6,0.056685629,11.3,A,45,F,5,A,A_45 ,45_A,A_pH_5,45_pH_5,pH_5_A,F_45
A_35_F_5_C_D2,C6,0.138513908,3.3,A,35,F,5,C,A_35 ,35_A,A_pH_5,35_pH_5,pH_5_A,F_35
A_35_F_5_A_D3,C6,0.137687488,7.2,A,35,F,5,A,A_35 ,35_A,A_pH_5,35_pH_5,pH_5_A,F_35
A_35_F_7_B_D4,C6,0.018164672,11.3,A,35,F,7,B,A_35 ,35_A,A_pH_7,35_pH_7,pH_7_A,F_35
A_35_F_5_A_D1,C6,0.129533043,1.2,A,35,F,5,A,A_35 ,35_A,A_pH_5,35_pH_5,pH_5_A,F_35
A_45_F_5_B_D4,C6,0.139231913,11.3,A,45,F,5,B,A_45 ,45_A,A_pH_5,45_pH_5,pH_5_A,F_45
A_45_F_5_C_D4,C6,0.116829035,11.3,A,45,F,5,C,A_45 ,45_A,A_pH_5,45_pH_5,pH_5_A,F_45
A_35_F_5_A_D2,C6,0.129433359,3.3,A,35,F,5,A,A_35 ,35_A,A_pH_5,35_pH_5,pH_5_A,F_35
A_35_F_5_B_D4,C6,0.121964023,11.3,A,35,F,5,B,A_35 ,35_A,A_pH_5,35_pH_5,pH_5_A,F_35
A_35_F_9_INOC_3_31,C6,0.070573848,54.1,A,35,F,9,INOC,A_35 ,35_A,A_pH_9,35_pH_9,pH_9_A,F_35
A_45_F_5_INOC_3_31,C6,0.258478648,54.1,A,45,F,5,INOC,A_45 ,45_A,A_pH_5,45_pH_5,pH_5_A,F_45
A_35_F_5_B_D3,C6,0.116652432,7.2,A,35,F,5,B,A_35 ,35_A,A_pH_5,35_pH_5,pH_5_A,F_35
A_35_M_9_B_D4,C2,2.45360502,11.29,A,35,M,9,B,A_35,35_A,A_pH_9,35_pH_9,pH_9_A,M_35
A_45_F_7_A_D0,C7,0.23148107,0,A,45,F,7,A,A_45 ,45_A,A_pH_7,45_pH_7,pH_7_A,F_45
A_45_F_7_D_D1,C7,0.018315672,1.2,A,45,F_control,7,D,A_45 ,45_A,A_pH_7,45_pH_7,pH_7_A,F_control_45
A_45_F_7_C_D4,C7,0.104413723,11.3,A,45,F,7,C,A_45 ,45_A,A_pH_7,45_pH_7,pH_7_A,F_45
A_35_F_5_C_D4_2,C7,0.189367998,11.3,A,35,F,5,C,A_35 ,35_A,A_pH_5,35_pH_5,pH_5_A,F_35
A_45_F_5_INOC_3_31,C7,0.221426345,54.1,A,45,F,5,INOC,A_45 ,45_A,A_pH_5,45_pH_5,pH_5_A,F_45
B_45_M_9_A_D4,C2,2.4,11.7,B,45,M,9,A,B_45,45_B,B_pH_9,45_pH_9,pH_9_B,M_45
A_35_F_9_C_D0,ISOC4,0.252544409,0,A,35,F,9,C,A_35 ,35_A,A_pH_9,35_pH_9,pH_9_A,F_35
A_35_F_7_A_D1,ISOC4,0.053395515,1.2,A,35,F,7,A,A_35 ,35_A,A_pH_7,35_pH_7,pH_7_A,F_35
A_45_F_7_A_D1,ISOC4,0.06779729,1.2,A,45,F,7,A,A_45 ,45_A,A_pH_7,45_pH_7,pH_7_A,F_45
A_35_F_7_B_D1,ISOC4,0.058777455,1.2,A,35,F,7,B,A_35 ,35_A,A_pH_7,35_pH_7,pH_7_A,F_35
A_45_F_7_B_D1,ISOC4,0.104287188,1.2,A,45,F,7,B,A_45 ,45_A,A_pH_7,45_pH_7,pH_7_A,F_45
A_45_F_7_B_D1_2,ISOC4,0.119042669,1.2,A,45,F,7,B,A_45 ,45_A,A_pH_7,45_pH_7,pH_7_A,F_45
A_35_F_7_C_D1,ISOC4,0.09449236,1.2,A,35,F,7,C,A_35 ,35_A,A_pH_7,35_pH_7,pH_7_A,F_35
A_45_F_7_C_D1,ISOC4,0.101736407,1.2,A,45,F,7,C,A_45 ,45_A,A_pH_7,45_pH_7,pH_7_A,F_45
A_45_F_7_C_D1_2,ISOC4,0.106002349,1.2,A,45,F,7,C,A_45 ,45_A,A_pH_7,45_pH_7,pH_7_A,F_45
A_35_F_5_A_D2,ISOC4,0.048942785,3.3,A,35,F,5,A,A_35 ,35_A,A_pH_5,35_pH_5,pH_5_A,F_35
A_35_F_9_A_D2,ISOC4,0.094923821,3.3,A,35,F,9,A,A_35 ,35_A,A_pH_9,35_pH_9,pH_9_A,F_35
A_45_F_5_A_D2,ISOC4,0.105421514,3.3,A,45,F,5,A,A_45 ,45_A,A_pH_5,45_pH_5,pH_5_A,F_45
A_35_F_7_A_D2,ISOC4,0.108519248,3.3,A,35,F,7,A,A_35 ,35_A,A_pH_7,35_pH_7,pH_7_A,F_35
A_45_F_7_A_D2,ISOC4,0.124085327,3.3,A,45,F,7,A,A_45 ,45_A,A_pH_7,45_pH_7,pH_7_A,F_45
A_35_F_9_B_D2,ISOC4,0.051645585,3.3,A,35,F,9,B,A_35 ,35_A,A_pH_9,35_pH_9,pH_9_A,F_35
A_45_F_7_B_D2,ISOC4,0.089802978,3.3,A,45,F,7,B,A_45 ,45_A,A_pH_7,45_pH_7,pH_7_A,F_45
A_45_F_5_B_D2,ISOC4,0.093993763,3.3,A,45,F,5,B,A_45 ,45_A,A_pH_5,45_pH_5,pH_5_A,F_45
A_35_F_5_B_D2,ISOC4,0.097653097,3.3,A,35,F,5,B,A_35 ,35_A,A_pH_5,35_pH_5,pH_5_A,F_35
A_35_F_7_B_D2,ISOC4,0.104605086,3.3,A,35,F,7,B,A_35 ,35_A,A_pH_7,35_pH_7,pH_7_A,F_35
A_35_F_9_C_D2,ISOC4,0.053667772,3.3,A,35,F,9,C,A_35 ,35_A,A_pH_9,35_pH_9,pH_9_A,F_35
A_35_F_7_C_D2,ISOC4,0.07441731,3.3,A,35,F,7,C,A_35 ,35_A,A_pH_7,35_pH_7,pH_7_A,F_35
A_35_F_5_C_D2,ISOC4,0.097958297,3.3,A,35,F,5,C,A_35 ,35_A,A_pH_5,35_pH_5,pH_5_A,F_35
A_45_F_5_C_D2,ISOC4,0.11024837,3.3,A,45,F,5,C,A_45 ,45_A,A_pH_5,45_pH_5,pH_5_A,F_45
A_45_F_7_C_D2,ISOC4,0.111610821,3.3,A,45,F,7,C,A_45 ,45_A,A_pH_7,45_pH_7,pH_7_A,F_45
A_35_F_5_A_D3,ISOC4,0.063872434,7.2,A,35,F,5,A,A_35 ,35_A,A_pH_5,35_pH_5,pH_5_A,F_35
A_35_F_9_A_D3,ISOC4,0.068156092,7.2,A,35,F,9,A,A_35 ,35_A,A_pH_9,35_pH_9,pH_9_A,F_35
A_45_F_9_A_D3,ISOC4,0.09018766,7.2,A,45,F,9,A,A_45 ,45_A,A_pH_9,45_pH_9,pH_9_A,F_45
A_45_F_7_A_D3,ISOC4,0.104015445,7.2,A,45,F,7,A,A_45 ,45_A,A_pH_7,45_pH_7,pH_7_A,F_45
A_45_F_5_A_D3,ISOC4,0.115737978,7.2,A,45,F,5,A,A_45 ,45_A,A_pH_5,45_pH_5,pH_5_A,F_45
A_35_F_7_A_D3,ISOC4,0.117482076,7.2,A,35,F,7,A,A_35 ,35_A,A_pH_7,35_pH_7,pH_7_A,F_35
A_35_F_9_B_D3,ISOC4,0.058704402,7.2,A,35,F,9,B,A_35 ,35_A,A_pH_9,35_pH_9,pH_9_A,F_35
A_45_F_7_B_D3,ISOC4,0.071513444,7.2,A,45,F,7,B,A_45 ,45_A,A_pH_7,45_pH_7,pH_7_A,F_45
A_35_F_7_B_D3,ISOC4,0.073567691,7.2,A,35,F,7,B,A_35 ,35_A,A_pH_7,35_pH_7,pH_7_A,F_35
A_45_F_5_B_D3,ISOC4,0.07489892,7.2,A,45,F,5,B,A_45 ,45_A,A_pH_5,45_pH_5,pH_5_A,F_45
A_35_F_5_B_D3,ISOC4,0.11175025,7.2,A,35,F,5,B,A_35 ,35_A,A_pH_5,35_pH_5,pH_5_A,F_35
A_45_F_9_C_D3,ISOC4,0.060179039,7.2,A,45,F,9,C,A_45 ,45_A,A_pH_9,45_pH_9,pH_9_A,F_45
A_35_F_7_C_D3,ISOC4,0.076063848,7.2,A,35,F,7,C,A_35 ,35_A,A_pH_7,35_pH_7,pH_7_A,F_35
A_35_F_9_C_D3,ISOC4,0.100886871,7.2,A,35,F,9,C,A_35 ,35_A,A_pH_9,35_pH_9,pH_9_A,F_35
A_35_F_5_C_D3,ISOC4,0.102820667,7.2,A,35,F,5,C,A_35 ,35_A,A_pH_5,35_pH_5,pH_5_A,F_35
A_45_F_5_C_D3,ISOC4,0.114704137,7.2,A,45,F,5,C,A_45 ,45_A,A_pH_5,45_pH_5,pH_5_A,F_45
